move_key,symbol,year,event_type,event_ordinal,date,pct_through_move,gain_from_move_start,history_bars,label,move_gain_pct,close,event_gap_pct,event_rel_vol,event_rel_vol20,close_in_range,adr_pct_20,dollar_vol_20m,rs_63d,above_sma50,above_sma200,ema_stack_bull,trend_template,pct_off_52wk_high,pct_above_52wk_low,prior_gain_1m,prior_gain_3m,prior_gain_6m,trail60_ema10_adh,trail60_sma50_touches,tightness_10,depth_20,contraction_5v15,spy_above_50sma,spy_above_200sma,fwd_bars,fwd_ret_5,fwd_ret_10,fwd_ret_20,fwd_ret_60,fwd_mfe_60,fwd_mae_60,lod_stop_survives_20,reach_2r_before_stop,fwd_ema10_adh_60,fwd_max_dd_60
ELX_2000,ELX,2000,breakout50,3,2000-11-03,84.8,310.0,213,,419.72,170.94,1.23,1.59,1.43,94.4,11.24,394.4,2.6,True,True,True,False,-24.2,381.52,53.31,150.24,202.23,78.33,0,8.82,40.54,0.78,False,False,60,-15.43,-12.83,-26.47,-42.57,7.93,-67.95,False,False,43.33,-69.55
ELX_2000,ELX,2000,breakout20,5,2000-12-08,99.4,331.6,237,,419.72,179.92,6.88,1.59,1.22,83.79,13.99,626.49,2.21,True,True,True,False,-20.21,406.82,16.79,97.84,242.31,63.33,2,17.21,47.95,0.89,False,False,60,-22.36,-56.09,-60.26,-86.04,2.55,-86.45,False,False,26.67,-85.93
ELX_2000,ELX,2000,breakout50,4,2000-12-08,99.4,331.6,237,,419.72,179.92,6.88,1.59,1.22,83.79,13.99,626.49,2.21,True,True,True,False,-20.21,406.82,16.79,97.84,242.31,63.33,2,17.21,47.95,0.89,False,False,60,-22.36,-56.09,-60.26,-86.04,2.55,-86.45,False,False,26.67,-85.93
EXTR_2000,EXTR,2000,move_start,1,2000-05-25,0.0,0.0,99,,508.26,21.4375,3.86,1.25,1.47,5.8,10.65,74.98,0.42,False,False,False,False,-64.68,1.18,-24.62,-56.08,,28.33,2,11.57,37.9,0.89,False,,60,31.92,91.55,124.2,301.02,345.19,-0.87,True,True,80.0,-25.0
EXTR_2000,EXTR,2000,gap,1,2000-06-02,5.0,31.9,104,,508.26,28.2812,10.61,1.5,1.66,75.92,10.13,75.43,0.45,False,False,False,False,-53.4,33.48,-3.72,-52.47,,23.33,2,9.32,37.9,0.58,True,,60,45.19,49.83,86.52,224.86,237.46,-0.55,True,True,86.67,-25.0
EXTR_2000,EXTR,2000,breakout20,1,2000-06-05,6.0,65.6,105,,508.26,35.5,-0.11,1.82,2.03,100.0,10.44,77.37,0.59,True,False,False,False,-41.5,67.55,20.72,-37.72,,23.33,2,15.78,40.32,1.08,True,,60,13.64,35.3,42.43,146.48,168.84,-7.75,True,True,86.67,-25.0
EXTR_2000,EXTR,2000,breakout20,2,2000-06-13,12.0,104.7,111,,508.26,43.875,-0.85,1.21,1.18,68.16,10.65,104.1,0.75,True,False,True,False,-27.7,107.08,49.52,-19.4,,28.33,1,19.62,53.81,0.84,True,,60,15.1,5.13,35.11,116.81,128.21,-8.12,True,True,85.0,-25.0
EXTR_2000,EXTR,2000,breakout50,1,2000-06-13,12.0,104.7,111,,508.26,43.875,-0.85,1.21,1.18,68.16,10.65,104.1,0.75,True,False,True,False,-27.7,107.08,49.52,-19.4,,28.33,1,19.62,53.81,0.84,True,,60,15.1,5.13,35.11,116.81,128.21,-8.12,True,True,85.0,-25.0
EXTR_2000,EXTR,2000,breakout20,3,2000-06-22,19.0,138.8,118,,508.26,51.1875,1.04,0.81,0.73,34.04,9.44,129.18,0.94,True,False,True,False,-15.65,141.59,105.2,-10.49,,33.33,1,8.98,60.12,0.46,True,,60,-1.1,-1.1,53.36,79.85,95.6,-11.48,False,False,80.0,-25.0
EXTR_2000,EXTR,2000,breakout50,2,2000-06-22,19.0,138.8,118,,508.26,51.1875,1.04,0.81,0.73,34.04,9.44,129.18,0.94,True,False,True,False,-15.65,141.59,105.2,-10.49,,33.33,1,8.98,60.12,0.46,True,,60,-1.1,-1.1,53.36,79.85,95.6,-11.48,False,False,80.0,-25.0
EXTR_2000,EXTR,2000,breakout20,4,2000-07-10,30.0,161.2,129,,508.26,56.0,1.23,2.43,2.81,75.25,7.77,119.33,1.42,True,False,True,False,-7.72,164.31,49.33,39.02,46.05,46.67,0,6.01,32.57,0.86,True,,60,20.54,19.2,32.7,71.88,129.02,0.45,True,True,81.67,-25.0
EXTR_2000,EXTR,2000,breakout50,3,2000-07-10,30.0,161.2,129,,508.26,56.0,1.23,2.43,2.81,75.25,7.77,119.33,1.42,True,False,True,False,-7.72,164.31,49.33,39.02,46.05,46.67,0,6.01,32.57,0.86,True,,60,20.54,19.2,32.7,71.88,129.02,0.45,True,True,81.67,-25.0
EXTR_2000,EXTR,2000,breakout20,5,2000-07-20,38.0,245.8,137,,508.26,74.125,9.48,4.08,3.75,90.0,8.38,221.92,1.77,True,False,True,False,-1.66,249.85,46.78,86.62,58.13,56.67,0,11.4,39.88,1.06,True,,60,-5.81,-9.36,25.84,54.3,73.02,-20.57,False,False,75.0,-25.81
EXTR_2000,EXTR,2000,breakout50,4,2000-07-20,38.0,245.8,137,,508.26,74.125,9.48,4.08,3.75,90.0,8.38,221.92,1.77,True,False,True,False,-1.66,249.85,46.78,86.62,58.13,56.67,0,11.4,39.88,1.06,True,,60,-5.81,-9.36,25.84,54.3,73.02,-20.57,False,False,75.0,-25.81
EXTR_2000,EXTR,2000,gap,2,2000-07-20,38.0,245.8,137,,508.26,74.125,9.48,4.08,3.75,90.0,8.38,221.92,1.77,True,False,True,False,-1.66,249.85,46.78,86.62,58.13,56.67,0,11.4,39.88,1.06,True,,60,-5.81,-9.36,25.84,54.3,73.02,-20.57,False,False,75.0,-25.81
EXTR_2000,EXTR,2000,breakout20,6,2000-08-14,55.0,292.4,154,,508.26,84.125,1.88,1.03,0.81,69.16,9.09,368.8,2.78,True,False,True,False,-2.39,297.05,18.07,185.47,74.35,71.67,0,9.26,34.08,0.52,True,,60,2.19,9.21,-7.58,14.56,53.19,-29.87,False,True,65.0,-52.42
EXTR_2000,EXTR,2000,breakout50,5,2000-08-14,55.0,292.4,154,,508.26,84.125,1.88,1.03,0.81,69.16,9.09,368.8,2.78,True,False,True,False,-2.39,297.05,18.07,185.47,74.35,71.67,0,9.26,34.08,0.52,True,,60,2.19,9.21,-7.58,14.56,53.19,-29.87,False,True,65.0,-52.42
EXTR_2000,EXTR,2000,breakout20,7,2000-09-01,69.0,349.0,168,,508.26,96.25,2.89,0.82,0.94,52.94,6.63,292.4,2.62,True,False,True,False,-2.04,354.28,43.26,171.13,68.86,85.0,0,4.53,27.74,0.58,True,,60,-12.14,-4.35,4.42,-30.71,33.9,-38.7,False,False,46.67,-52.42
EXTR_2000,EXTR,2000,breakout50,6,2000-09-01,69.0,349.0,168,,508.26,96.25,2.89,0.82,0.94,52.94,6.63,292.4,2.62,True,False,True,False,-2.04,354.28,43.26,171.13,68.86,85.0,0,4.53,27.74,0.58,True,,60,-12.14,-4.35,4.42,-30.71,33.9,-38.7,False,False,46.67,-52.42
EXTR_2000,EXTR,2000,breakout20,8,2000-09-19,80.0,385.7,179,,508.26,104.125,1.15,1.13,1.56,94.47,8.23,271.35,2.09,True,False,True,False,-0.77,391.45,16.91,106.19,84.7,80.0,1,7.7,30.43,1.32,False,,60,7.26,-7.56,13.99,-24.91,23.77,-55.58,True,False,45.0,-62.7
EXTR_2000,EXTR,2000,breakout50,7,2000-09-19,80.0,385.7,179,,508.26,104.125,1.15,1.13,1.56,94.47,8.23,271.35,2.09,True,False,True,False,-0.77,391.45,16.91,106.19,84.7,80.0,1,7.7,30.43,1.32,False,,60,7.26,-7.56,13.99,-24.91,23.77,-55.58,True,False,45.0,-62.7
PDLI_2000,PDLI,2000,move_start,1,2000-01-05,0.0,0.0,2,,492.98,15.219,-1.9,,,56.37,,,,False,False,False,False,,,,,,33.33,0,,,,,,60,24.84,70.31,46.79,30.54,455.23,-5.01,True,True,61.67,-77.96
PDLI_2000,PDLI,2000,breakout20,1,2000-02-07,52.4,79.5,24,,492.98,27.32,0.9,,1.99,56.39,10.54,45.26,,False,False,False,False,,,83.81,,,68.0,0,9.86,40.46,1.2,,,60,12.08,70.24,199.45,-1.06,209.3,-52.59,True,True,51.67,-84.17
PDLI_2000,PDLI,2000,breakout20,2,2000-02-16,69.0,235.2,31,,492.98,51.02,-2.86,,2.32,96.29,12.8,70.22,,False,False,False,False,,,117.48,,,75.0,0,24.8,64.79,1.26,,,60,2.72,23.21,-7.13,-41.47,65.62,-74.61,True,False,50.0,-84.17
PDLI_2000,PDLI,2000,breakout20,3,2000-02-25,83.3,272.1,37,,492.98,56.63,5.09,,1.66,25.36,13.99,117.79,,False,False,False,False,,,143.57,,,78.95,0,21.18,71.98,0.63,,,60,23.98,17.89,-57.25,-44.5,49.21,-77.13,False,False,50.0,-84.17
PDLI_2000,PDLI,2000,gap,1,2000-02-25,83.3,272.1,37,,492.98,56.63,5.09,,1.66,25.36,13.99,117.79,,False,False,False,False,,,143.57,,,78.95,0,21.18,71.98,0.63,,,60,23.98,17.89,-57.25,-44.5,49.21,-77.13,False,False,50.0,-84.17
RIMM_2000,RIMM,2000,move_start,1,2000-05-26,0.0,0.0,101,,470.71,25.12,-0.35,0.48,0.8,71.1,9.2,33.31,0.17,False,False,False,False,-85.71,8.04,-37.98,-83.0,,16.67,1,16.08,53.27,0.65,False,,60,58.36,83.12,110.99,149.8,165.25,-0.04,True,True,70.0,-37.87
RIMM_2000,RIMM,2000,gap,1,2000-06-01,2.9,54.7,104,,470.71,38.87,14.17,1.51,2.47,73.71,9.92,32.56,0.24,False,False,False,False,-77.88,67.18,-15.04,-75.1,,15.0,1,14.24,47.53,0.92,True,,60,15.46,12.89,0.03,63.85,71.42,-6.1,True,True,71.67,-37.87
RIMM_2000,RIMM,2000,gap,2,2000-06-02,3.8,65.3,105,,470.71,41.53,15.54,1.0,1.58,8.27,9.92,34.17,0.26,False,False,False,False,-76.37,78.62,-3.15,-72.44,,16.67,1,16.82,48.3,1.14,True,,60,14.09,1.73,8.96,53.36,60.44,-12.11,False,False,71.67,-37.87
RIMM_2000,RIMM,2000,breakout20,1,2000-06-09,8.7,88.6,110,,470.71,47.38,3.19,0.87,1.25,71.43,9.63,40.46,0.34,False,False,False,False,-73.04,103.78,30.49,-64.9,,25.0,2,18.37,51.44,0.4,True,,60,-10.83,18.72,13.72,80.46,85.08,-22.96,False,False,71.67,-37.87
RIMM_2000,RIMM,2000,breakout20,2,2000-06-21,16.3,117.5,118,,470.71,54.63,-2.36,1.72,1.95,92.0,9.45,53.57,0.41,True,False,True,False,-68.92,134.97,77.66,-59.23,,28.33,8,7.47,58.02,0.59,True,,60,-21.64,-6.08,16.69,51.93,60.52,-33.19,False,False,70.0,-37.87
RIMM_2000,RIMM,2000,breakout20,3,2000-08-29,62.5,188.1,166,,470.71,72.38,0.19,1.24,2.75,97.28,5.25,31.03,2.12,True,False,True,False,-58.82,211.31,33.57,124.85,-50.76,71.67,7,5.5,32.01,0.82,True,,60,10.96,8.03,17.48,-0.61,83.32,-5.32,True,True,63.33,-43.91
RIMM_2000,RIMM,2000,breakout50,1,2000-08-29,62.5,188.1,166,,470.71,72.38,0.19,1.24,2.75,97.28,5.25,31.03,2.12,True,False,True,False,-58.82,211.31,33.57,124.85,-50.76,71.67,7,5.5,32.01,0.82,True,,60,10.96,8.03,17.48,-0.61,83.32,-5.32,True,True,63.33,-43.91
RIMM_2000,RIMM,2000,gap,3,2000-09-26,80.8,272.2,185,,470.71,93.5,5.0,6.1,3.8,35.0,8.38,117.83,2.24,True,False,True,False,-46.8,302.15,46.8,120.0,-26.09,75.0,0,6.06,36.56,1.01,False,,60,9.96,9.09,27.01,-19.79,41.91,-44.65,False,False,50.0,-58.01
RIMM_2000,RIMM,2000,gap,4,2000-09-29,83.7,292.4,188,,470.71,98.56,11.74,6.27,3.65,59.88,9.07,161.51,2.2,True,False,True,False,-43.92,323.91,38.04,117.81,-7.46,75.0,0,8.28,30.24,1.4,False,,60,13.38,0.95,1.4,-20.1,34.63,-47.49,False,True,45.0,-58.01
RIMM_2000,RIMM,2000,breakout20,4,2000-10-02,84.6,311.0,189,,470.71,103.25,-1.08,1.99,1.16,56.89,9.42,168.68,2.16,True,False,True,False,-41.25,344.09,36.65,111.23,21.47,75.0,0,10.25,34.93,1.28,False,,60,8.47,5.81,-19.31,-25.09,28.51,-49.88,False,False,43.33,-58.01
RIMM_2000,RIMM,2000,breakout50,2,2000-10-02,84.6,311.0,189,,470.71,103.25,-1.08,1.99,1.16,56.89,9.42,168.68,2.16,True,False,True,False,-41.25,344.09,36.65,111.23,21.47,75.0,0,10.25,34.93,1.28,False,,60,8.47,5.81,-19.31,-25.09,28.51,-49.88,False,False,43.33,-58.01
SCON_2000,SCON,2000,move_start,1,2000-01-03,0.0,0.0,0,,2472.64,1057500.0,,,,100.0,,,,False,False,False,False,,,,,,100.0,0,,,,,,60,17.02,36.17,40.43,652.13,1857.45,-13.83,True,True,70.0,-57.27
SCON_2000,SCON,2000,breakout20,1,2000-02-08,64.1,110.6,25,,2472.64,2227500.0,1.88,,2.04,100.0,14.23,1674.51,,False,False,False,False,,,102.04,,,92.31,0,13.81,53.54,0.89,,,60,7.69,279.8,349.44,80.3,829.29,-10.61,True,True,35.0,-88.88
SCON_2000,SCON,2000,breakout20,2,2000-02-16,79.5,424.5,31,,2472.64,5546250.0,108.71,,2.69,71.63,15.03,3670.7,,False,False,False,False,,,285.16,,,93.75,0,44.16,80.62,3.76,,,60,51.55,127.18,83.16,-40.37,273.23,-64.1,True,True,25.0,-88.88
SCON_2000,SCON,2000,gap,1,2000-02-16,79.5,424.5,31,,2472.64,5546250.0,108.71,,2.69,71.63,15.03,3670.7,,False,False,False,False,,,285.16,,,93.75,0,44.16,80.62,3.76,,,60,51.55,127.18,83.16,-40.37,273.23,-64.1,True,True,25.0,-88.88
SCON_2000,SCON,2000,gap,2,2000-02-17,82.1,580.9,32,,2472.64,7200000.0,26.37,,2.49,40.14,15.48,4950.64,,False,False,False,False,,,326.67,,,93.94,0,58.1,85.3,3.23,,,60,68.44,66.88,39.3,-54.06,187.5,-72.34,False,False,23.33,-88.88
SCON_2000,SCON,2000,gap,3,2000-02-22,87.2,504.3,34,,2472.64,6390000.0,10.02,,2.14,14.63,15.6,7151.62,,False,False,False,False,,,300.0,,,94.29,0,50.55,85.3,3.23,,,60,150.0,58.1,37.19,-47.54,223.94,-68.84,True,True,20.0,-88.88
SCON_2000,SCON,2000,gap,4,2000-02-23,89.7,700.0,35,,2472.64,8460000.0,7.39,,1.99,84.47,16.23,8740.62,,False,False,False,False,,,398.01,,,94.44,0,50.77,86.35,2.67,,,60,33.38,18.34,7.45,-62.23,144.68,-76.46,True,True,18.33,-88.88
SCON_2000,SCON,2000,breakout20,3,2000-02-25,94.9,1046.8,37,,2472.64,12127500.0,3.93,,1.71,68.48,18.83,12658.86,,False,False,False,False,,,670.0,,,94.74,0,50.44,91.21,1.14,,,60,-0.93,-18.65,-26.72,-77.37,70.69,-83.58,False,True,15.0,-88.88
SCON_2000,SCON,2000,gap,5,2000-02-28,97.4,1593.6,38,,2472.64,17910000.0,15.03,,1.6,98.43,19.78,16122.65,,False,False,False,False,,,1053.62,,,94.87,0,59.52,93.3,1.68,,,60,-49.87,-24.06,-50.42,-85.93,15.58,-88.88,False,False,13.33,-87.54
SONS_2000,SONS,2000,move_start,1,2000-05-25,0.0,0.0,0,,778.17,84.17,,,,94.28,,,,False,False,False,False,,,,,,100.0,0,,,,False,,60,41.58,82.17,206.67,248.5,456.41,-13.0,True,True,76.67,-35.35
SONS_2000,SONS,2000,breakout20,1,2000-07-11,60.8,250.5,31,,778.17,295.0,0.34,,1.64,91.11,12.45,62.83,,False,False,False,False,,,92.4,,,93.75,0,7.53,49.43,0.64,True,,60,7.98,41.74,39.34,-23.45,58.76,-34.75,True,True,35.0,-55.77
SONS_2000,SONS,2000,gap,1,2000-07-12,62.7,299.5,32,,778.17,336.25,5.65,,1.68,83.24,12.53,68.92,,False,False,False,False,,,78.74,,,93.94,0,12.5,55.74,0.96,True,,60,-8.4,17.47,13.01,-31.97,39.28,-42.75,False,False,35.0,-55.77
SONS_2000,SONS,2000,breakout20,2,2000-07-21,76.5,345.5,39,,778.17,375.0,0.0,,1.27,68.67,10.77,77.92,,False,False,False,False,,,70.78,,,95.0,0,10.35,46.01,0.73,True,,60,-13.33,-3.11,-18.22,-55.5,24.89,-56.33,False,False,25.0,-62.37
SONS_2000,SONS,2000,breakout20,3,2000-08-07,98.0,417.1,50,,778.17,435.21,2.3,1.9,1.97,95.8,11.22,133.82,,True,False,True,False,,,84.22,,,88.24,0,14.04,44.14,0.94,True,,60,-24.17,-32.6,-41.02,-60.36,7.61,-65.46,False,False,16.67,-63.43
SONS_2000,SONS,2000,breakout50,1,2000-08-07,98.0,417.1,50,,778.17,435.21,2.3,1.9,1.97,95.8,11.22,133.82,,True,False,True,False,,,84.22,,,88.24,0,14.04,44.14,0.94,True,,60,-24.17,-32.6,-41.02,-60.36,7.61,-65.46,False,False,16.67,-63.43
SSC_2000,SSC,2000,move_start,1,2000-02-01,0.0,0.0,3,,1300.0,6773.69,-33.33,,,50.0,,,,False,False,False,False,,,,,,75.0,0,,,,,,60,150.0,125.0,350.0,100.0,1300.0,40.0,True,True,45.0,-80.0
SSC_2000,SSC,2000,gap,1,2000-03-06,47.1,350.0,19,,1300.0,30481.61,25.0,,4.08,5.88,26.57,9315.01,,False,False,False,False,,,,,,80.0,0,,,,,,60,-11.11,-33.33,44.44,-83.33,211.11,-88.89,False,True,23.33,-95.0
SSC_2000,SSC,2000,gap,2,2000-03-08,52.9,350.0,21,,1300.0,30481.61,22.22,,1.54,33.33,29.9,10189.88,,False,False,False,False,,,200.0,,,81.82,0,63.32,92.0,4.2,,,60,-11.11,-36.67,-16.67,-83.33,211.11,-88.89,False,False,20.0,-95.0
SSC_2000,SSC,2000,gap,3,2000-03-30,100.0,800.0,37,,1300.0,60963.22,10.0,,3.3,16.67,36.83,14660.43,,False,False,False,False,,,350.0,,,65.79,0,60.8,85.71,1.05,True,,60,-41.67,-61.11,-77.78,-98.33,22.22,-99.44,False,False,8.33,-99.35
VIAS_2000,VIAS,2000,move_start,1,2000-01-04,0.0,0.0,1,,675.0,9.6,-5.45,,,0.0,,,,False,False,False,False,,,,,,50.0,0,,,,,,60,29.58,49.17,48.33,172.5,215.0,4.17,True,True,85.0,-25.39
VIAS_2000,VIAS,2000,breakout20,1,2000-02-03,12.9,78.8,22,,675.0,17.16,0.42,,2.84,98.62,6.76,12.2,,False,False,False,False,,,78.75,,,91.3,0,6.65,40.0,0.68,,,60,7.69,8.16,29.6,36.36,76.22,-15.15,True,True,63.33,-49.93
VIAS_2000,VIAS,2000,breakout20,2,2000-02-22,20.2,111.7,34,,675.0,20.32,0.21,,2.06,63.04,6.74,13.81,,False,False,False,False,,,35.47,,,94.29,0,5.8,33.33,0.5,,,60,-1.57,9.45,-6.5,34.45,48.82,-28.35,False,False,60.0,-49.93
VIAS_2000,VIAS,2000,breakout20,3,2000-03-28,35.6,202.9,59,,675.0,29.08,-0.95,2.8,2.64,79.58,9.6,17.68,,True,False,True,False,-3.84,202.92,60.13,,,83.33,0,16.42,42.46,1.49,True,,60,-34.66,-29.57,-33.53,61.73,99.72,-49.93,False,False,68.33,-46.86
VIAS_2000,VIAS,2000,breakout50,1,2000-03-28,35.6,202.9,59,,675.0,29.08,-0.95,2.8,2.64,79.58,9.6,17.68,,True,False,True,False,-3.84,202.92,60.13,,,83.33,0,16.42,42.46,1.49,True,,60,-34.66,-29.57,-33.53,61.73,99.72,-49.93,False,False,68.33,-46.86
VIAS_2000,VIAS,2000,breakout20,4,2000-05-05,52.1,174.2,86,,675.0,26.32,-5.62,2.48,2.02,100.0,12.24,26.96,1.44,True,False,True,False,-12.96,174.17,49.89,44.93,,61.67,3,12.89,41.79,0.93,False,,60,-7.29,2.74,30.24,82.67,120.67,-16.11,False,False,73.33,-32.78
VIAS_2000,VIAS,2000,breakout20,5,2000-05-16,56.4,203.8,93,,675.0,29.16,-3.36,1.53,1.0,96.9,11.13,45.5,1.54,True,False,True,False,-3.57,203.75,69.14,60.57,,60.0,3,10.15,45.16,0.65,True,,60,-2.88,-9.19,65.43,52.81,99.18,-13.17,True,True,65.0,-32.78
VIAS_2000,VIAS,2000,breakout20,6,2000-06-02,63.8,248.8,105,,675.0,33.48,2.04,4.21,3.54,92.02,9.36,46.85,1.44,True,False,True,False,-1.53,248.75,71.17,50.54,,60.0,3,6.74,35.06,1.04,True,,60,38.35,49.34,40.38,46.83,122.22,-9.92,True,True,66.67,-34.1
VIAS_2000,VIAS,2000,breakout50,2,2000-06-02,63.8,248.8,105,,675.0,33.48,2.04,4.21,3.54,92.02,9.36,46.85,1.44,True,False,True,False,-1.53,248.75,71.17,50.54,,60.0,3,6.74,35.06,1.04,True,,60,38.35,49.34,40.38,46.83,122.22,-9.92,True,True,66.67,-34.1
VIAS_2000,VIAS,2000,gap,1,2000-06-08,66.3,368.8,109,,675.0,45.0,9.25,11.67,8.73,100.0,10.07,89.83,1.85,True,False,True,False,0.0,368.75,73.08,92.97,,61.67,3,17.05,50.93,2.15,True,,60,10.13,4.51,-2.22,12.18,65.33,-17.24,True,True,60.0,-35.3
VIAS_2000,VIAS,2000,breakout20,7,2000-06-19,70.6,477.1,116,,675.0,55.4,-1.04,1.59,1.06,68.84,10.42,136.49,2.93,True,False,True,False,-4.61,477.08,105.19,197.85,,70.0,3,16.8,56.06,0.67,True,,60,-11.48,-12.85,-5.27,-11.26,34.3,-32.78,False,False,51.67,-35.3
VIAS_2000,VIAS,2000,breakout50,3,2000-06-19,70.6,477.1,116,,675.0,55.4,-1.04,1.59,1.06,68.84,10.42,136.49,2.93,True,False,True,False,-4.61,477.08,105.19,197.85,,70.0,3,16.8,56.06,0.67,True,,60,-11.48,-12.85,-5.27,-11.26,34.3,-32.78,False,False,51.67,-35.3
VIAS_2000,VIAS,2000,breakout20,8,2000-07-20,84.0,477.1,138,,675.0,55.4,-0.6,0.74,1.03,96.77,9.01,76.73,3.07,True,False,True,False,-4.61,477.08,4.53,222.84,310.98,76.67,0,11.47,32.88,0.77,True,,60,-5.27,-10.54,-0.72,-29.1,34.3,-49.46,False,False,45.0,-61.81
VIAS_2000,VIAS,2000,gap,2,2000-08-01,89.0,400.8,146,,675.0,48.08,10.72,1.61,2.09,5.78,9.22,94.74,2.14,True,False,True,False,-17.22,400.83,2.3,113.88,237.64,73.33,0,4.65,34.16,0.48,False,,60,-14.06,1.0,2.08,-10.57,54.74,-41.76,False,False,45.0,-61.81
VIAS_2000,VIAS,2000,breakout20,9,2000-08-21,97.5,540.4,160,,675.0,61.48,0.78,1.53,1.31,83.77,8.75,130.47,2.03,True,False,True,False,-1.6,540.42,16.97,117.71,202.56,65.0,4,13.42,37.58,0.85,True,,60,-20.04,-14.9,-19.78,-51.2,21.01,-62.26,False,True,35.0,-68.36
VIAS_2000,VIAS,2000,breakout50,4,2000-08-21,97.5,540.4,160,,675.0,61.48,0.78,1.53,1.31,83.77,8.75,130.47,2.03,True,False,True,False,-1.6,540.42,16.97,117.71,202.56,65.0,4,13.42,37.58,0.85,True,,60,-20.04,-14.9,-19.78,-51.2,21.01,-62.26,False,True,35.0,-68.36
WCST_2000,WCST,2000,move_start,1,2000-02-01,0.0,0.0,3,,1300.0,6773.69,-33.33,,,50.0,,,,False,False,False,False,,,,,,75.0,0,,,,,,60,150.0,125.0,350.0,100.0,1300.0,40.0,True,True,45.0,-80.0
WCST_2000,WCST,2000,gap,1,2000-03-06,47.1,350.0,19,,1300.0,30481.61,25.0,,4.08,5.88,26.57,9315.01,,False,False,False,False,,,,,,80.0,0,,,,,,60,-11.11,-33.33,44.44,-83.33,211.11,-88.89,False,True,23.33,-95.0
WCST_2000,WCST,2000,gap,2,2000-03-08,52.9,350.0,21,,1300.0,30481.61,22.22,,1.54,33.33,29.9,10189.88,,False,False,False,False,,,200.0,,,81.82,0,63.32,92.0,4.2,,,60,-11.11,-36.67,-16.67,-83.33,211.11,-88.89,False,False,20.0,-95.0
WCST_2000,WCST,2000,gap,3,2000-03-30,100.0,800.0,37,,1300.0,60963.22,10.0,,3.3,16.67,36.83,14660.43,,False,False,False,False,,,350.0,,,65.79,0,60.8,85.71,1.05,True,,60,-41.67,-61.11,-77.78,-98.33,22.22,-99.44,False,False,8.33,-99.35
ACGN_2001,ACGN,2001,move_start,1,2001-01-02,0.0,0.0,251,,390.24,566.6712,0.0,1.0,0.79,69.23,19.88,34.07,0.6,False,False,False,False,-92.73,77.75,0.0,-46.67,-57.89,33.33,8,8.01,57.14,0.53,False,False,60,2.0,16.0,22.0,10.0,43.76,-14.0,True,True,50.0,-37.14
ACGN_2001,ACGN,2001,breakout20,1,2001-01-22,5.3,40.0,263,,390.24,793.3288,1.75,0.82,0.83,100.0,24.02,25.85,0.72,True,False,False,False,-89.82,148.84,37.25,-27.75,-30.0,36.67,6,8.56,59.81,0.68,True,False,60,-4.29,-10.71,-27.14,-28.57,2.69,-41.43,True,False,36.67,-41.43
ACGN_2001,ACGN,2001,gap,1,2001-02-27,16.3,30.0,288,,390.24,736.6712,5.13,1.96,1.96,0.0,11.83,32.58,0.91,True,False,True,False,-90.55,131.07,-2.98,-13.33,-13.33,41.67,6,11.12,33.22,0.89,False,False,60,-6.16,-17.69,-13.85,126.15,132.31,-36.92,False,False,53.33,-34.4
ACGN_2001,ACGN,2001,breakout20,2,2001-04-25,33.5,24.0,327,,390.24,702.6712,4.08,1.61,1.76,100.0,14.23,24.04,1.22,True,False,False,False,-76.38,120.4,14.82,10.71,-33.87,35.0,10,7.08,33.87,1.18,True,False,60,38.71,32.26,111.29,46.77,143.55,-4.03,True,True,56.67,-44.22
ACGN_2001,ACGN,2001,breakout50,1,2001-05-01,35.2,86.0,331,,390.24,1054.0,34.29,1.37,1.37,91.3,14.53,30.11,1.49,True,True,True,False,-56.24,230.6,66.07,38.81,35.27,40.0,8,22.77,56.84,2.89,True,False,60,-9.68,7.53,51.61,-6.45,62.37,-24.73,True,True,50.0,-52.38
ACGN_2001,ACGN,2001,breakout20,3,2001-05-14,38.8,94.0,339,,390.24,1099.3288,2.44,0.48,0.47,100.0,11.77,32.34,1.61,True,True,True,False,-54.35,244.82,90.2,51.56,29.33,48.33,4,8.78,56.7,0.32,True,False,60,20.62,49.48,34.02,-15.46,55.67,-27.84,True,True,43.33,-52.38
ACGN_2001,ACGN,2001,breakout50,2,2001-05-14,38.8,94.0,339,,390.24,1099.3288,2.44,0.48,0.47,100.0,11.77,32.34,1.61,True,True,True,False,-54.35,244.82,90.2,51.56,29.33,48.33,4,8.78,56.7,0.32,True,False,60,20.62,49.48,34.02,-15.46,55.67,-27.84,True,True,43.33,-52.38
ACGN_2001,ACGN,2001,gap,2,2001-07-27,61.7,74.0,391,,390.24,986.0,8.22,5.09,5.05,100.0,7.45,60.9,1.5,False,True,False,False,-42.38,209.27,-28.69,46.22,24.29,50.0,1,12.88,46.15,0.62,False,False,60,3.45,6.9,25.29,19.54,43.68,-18.39,True,True,56.67,-40.34
ACGN_2001,ACGN,2001,gap,3,2001-08-06,64.3,71.0,397,,390.24,969.0,5.56,2.49,1.85,4.55,9.34,85.18,1.12,False,True,False,False,-43.38,203.94,-25.65,5.56,40.16,45.0,1,10.59,38.05,0.56,False,False,60,11.11,4.09,39.18,22.81,46.2,-16.96,False,False,58.33,-40.34
